cusId,resId,revId
js5lkzNQS3PbmyAqedY7-A,cH4RyonTnKdy2AuK87IyLg,PrGlg0zr23sPyVL6pZmG9Q
XAh8KAJtPqQ_o-Ndb9V_tg,cH4RyonTnKdy2AuK87IyLg,vHCf5eyexUoBnOQ3IqKGcg
NqPIAU7dKtmBI5fOUSttKg,cH4RyonTnKdy2AuK87IyLg,g3GvKPIg0PV_zaFNi5u4jw
WFP-b1Aep71xjS3TiGEC2Q,ChmMtiBsgp5scXTMzJdtng,_vS5te7FMmZJ4fYRl5oYYA
WQ-emGTOzuxzz3P1PHVbpw,ChmMtiBsgp5scXTMzJdtng,iLEz9OjmJKcVY8QO1cRssQ
WwpzeGKRnNn9z2XQSRNipQ,ChmMtiBsgp5scXTMzJdtng,xMQFQIgE5af8UV2lXNVKjQ
-xZtBM3tLOFIgJBP6cTkHQ,cIAPrtY8TOl2Sb-KC9FuWA,WvcWB0D-KIFoLX7dVYzibg
iOuhOAXgDjaZyrwDy-pmeA,cIAPrtY8TOl2Sb-KC9FuWA,feEWRH9Uz7WJ38Upf2G8AA
g768cG1zWAh7Sv-Isv9Y4g,cIAPrtY8TOl2Sb-KC9FuWA,ntGHQu0pm2iXXo7j0HE-tw
W8anP-XmBHFtegfwleAP2A,CIDdes6AS96Iqs_3Ooryag,xdKaO4KIQ6XesQnz3oL6QA
Oufi2HIp6jSm4nGLD-ss2w,CIDdes6AS96Iqs_3Ooryag,Zo0eXH0I5cyZUi5Mo15FRw
dBlOF9_F6f6MvyGwnHJZIw,ciDePjSj38rK6lFh-0KciQ,SkSSwOHbw-4czgqbA96R2Q
kfAmu7GyF1KtKObskK4q5g,ciDePjSj38rK6lFh-0KciQ,Gs0VGfUhpUiI75ADoJl1Aw
P-uo7wtFEyA3xTZMqbDyBg,ciDePjSj38rK6lFh-0KciQ,CfI_qbrIyIjGm2vn62vMVw
c2fTfmKEdFDp82GIQqPYKA,ciUPOS-JOjSg-wN5GUyNpQ,bKJwV9kwIZ_MsPVvusr4gA
xZ7WLiaaWHLsoNXuwp89WA,ciUPOS-JOjSg-wN5GUyNpQ,AJM_tDvkwlo_nCVc_UMaPQ
VGOpQFtwoklL8Ifm_xMvuw,ciUPOS-JOjSg-wN5GUyNpQ,301Fu7y4OaZx2VbOY-OOhQ
CwgXzTGZOOI_8gA05aKM7Q,CJE1ZAEJehgzy91OlvH3gA,ipxgRn0qux2o6109204zgQ
TrTBOJuUGCj4xYo2u4b8rQ,CJE1ZAEJehgzy91OlvH3gA,2EZItCqNXcz8qzbJqY5dzg
omWeEWO_p175nijQiYm6Lw,CJE1ZAEJehgzy91OlvH3gA,chMYLz7Sv53IRC4rlM2hXQ
VVDVGsv_DNyemii6MS1srQ,cjKTgST91Kek1PeiBayvDw,Y6c0AlGWVIMvDx4s1avwHQ
H6MVRLp4Yj6ry8h3i9WWVw,cjKTgST91Kek1PeiBayvDw,9RNJVs6tlB3YDsUuySUsTA
ra6-V-Yu-orAyOLuZt_zBQ,cjKTgST91Kek1PeiBayvDw,I6hoWUJ-ZmAlJ-CXMo63DA
0B1sVLjtqIQZ8ceOMw9iag,CkBlDpBiY3K7abv-fF3pSQ,O7SpcWFpXGP-qXwGgjkvAA
NMiG-YB3QcsPAjnt2SI9Kw,CkBlDpBiY3K7abv-fF3pSQ,_eHQoZfdUPgIkp1Pdldknw
V1HAwCzmonQDZuaYJ7llWQ,CkBlDpBiY3K7abv-fF3pSQ,fRK-7iINDulLEZFeO9D3pQ
fn-rnePA4YjVN7FseMFnnA,ckJavT6MguqzFYTWBzG59g,8skNLDFRe6ccEHrwoe8igg
zKQwA21MKjv_GVMYtgb1xQ,ckJavT6MguqzFYTWBzG59g,4W1_bX8nP94ah3FDA-LUpw
D7uoBPDI3ElQbz0FbjhbEw,ckJavT6MguqzFYTWBzG59g,yRccDORNu3qx_fy09c4vcA
DSL_TnvCvOKN6wds5l-w6Q,CkrjorT2PCTxWOoJ8WyCug,bB5zKh0HKwDSR1y8S2m5-g
oFWcQSck3qPtOVrqlYHIVA,CkrjorT2PCTxWOoJ8WyCug,ZCQ8V1i5_huDVTOUJ8inhg
ynLvy4RstXmrmUFP88j3-g,CkrjorT2PCTxWOoJ8WyCug,KhKlci314tDrNh0F9qWC9A
puCznPuC0W2gzmROPdA2IQ,cKYkYWY8Flei7qCZcGl5ig,ReiDgbfvh-9PL1r1N2XZ5w
i6P9XqiIi5PM5xNxLffz0w,cKYkYWY8Flei7qCZcGl5ig,wCmPYPN0g_c-6k3R3yH2Zg
6vP5U7X5Kx4JRRfAukOf8Q,cKYkYWY8Flei7qCZcGl5ig,cx5x7o-g1Jb6p9S-gV-NMw
xrNYLeFBcM9x-3lKEyVmFQ,cl0wqAZojm2j48NEhLMyTg,BMzY9VQHkoEEdkT67O_cDw
lCczXfdTC-Sw511tP3EiSQ,cl0wqAZojm2j48NEhLMyTg,koy6KaIiL7Y_C3iA85I_nw
hKE8VPD3wY621NdDCGDUow,cl0wqAZojm2j48NEhLMyTg,r9q1woEMWhdp9iH6WbKpTA
1cQpzCtMt6rnK2eeYD60Lg,ClcyoZGjpFc43zy_CF6UMQ,A1QrY5ODoyTkpSZCQz6-pg
2O8lem7zGuJXeEa5ExCSkg,ClcyoZGjpFc43zy_CF6UMQ,NZpAv6oiS7cSGzOQbha3hQ
7OmRbTF8IG9J6xD7I31wPQ,ClcyoZGjpFc43zy_CF6UMQ,V9HFwCBOJ4BjyXAxGk78Aw
2AXeo3_bNI8U-9qwS-D_aQ,clJy9g4DAz4uFcV2VWBN-g,46osdkC521o4eWo3yCSwgw
NTeZv-q-zOg2K_HyDFCreA,clJy9g4DAz4uFcV2VWBN-g,egWjvhamQmdGzKQx7K5vOA
pzFwZNS_20YioMxEQoOkkw,clJy9g4DAz4uFcV2VWBN-g,PX6wyyB5SIq6R-ZlMKi_dA
pDPO5kciiSqqTxXSWyUeIw,ClqOjtXao7RYF91MdAUYpA,1J8yMiC5McF4JRQXCIjzKA
YNqvlr8cB2cNO8QWa4aCLA,ClqOjtXao7RYF91MdAUYpA,pnvvzggjL9qbzAg2QD2AmA
FrorJ3Rm-H0JjrIiGeatnA,ClqOjtXao7RYF91MdAUYpA,tiJYodri9D9Zq8mqeJPuyw
pYrBPBKPilpIciVY5oeYeA,CLuq9xuU8dtJllz4wQrLJA,LS00Ex-5IuECNsukn19Qyg
Zp4_0EJ5Y-m6DUHcyC6xcw,CLuq9xuU8dtJllz4wQrLJA,VoAeQTqwnqCGGFuCAqCDUw
q8KwguXVK8FRKEKDMQz0tg,CLuq9xuU8dtJllz4wQrLJA,58pjHoDHM-hVO5Wb01Qqxw
tzlNePW8M9r_bhAKEqBAIw,clV4TsDUa0WAUYChiDYxtQ,HuB8fms5lvl7e75xVgVSew
_Wsmt1HKOHzX-IgL3QyhMw,clV4TsDUa0WAUYChiDYxtQ,P-o_K7k4pXWzqAb-xUT28g
27MNiJ11Omcu-4Tf2QmVcQ,clV4TsDUa0WAUYChiDYxtQ,wHFcsDgFDiooM_DoYQoisA
Xq-0cU_ipugXOubJ0ITkmg,CM_C9C7nhMW0I96kQs1xJw,We8f1qJ1BOkcDTQAhIoHPg
BJYnLAu8SkwfiDogbADBtA,CM_C9C7nhMW0I96kQs1xJw,G5D_sRQkOOPKmoTJy8biBA
T1yo0sjHvTYGu4XjuQFJ_w,CM_C9C7nhMW0I96kQs1xJw,JSHnFouPa-fQWMaVWGlOCQ
_JmStiIqqG_CWc3PRPh1OQ,cM98p45gobelCPA77ZyFrQ,Iq_ckxMIUNo2fhYYIvIKsQ
kB4R-meqV1ujm3mUvj6KIg,CMxgh7st909Pi8HHfMExmA,U2uzXUPdF13D_goB0G9jdA
GfBp44DBug1ahDVh56qJkg,CMxgh7st909Pi8HHfMExmA,Yabogo4KOloqSmVOYhqhtw
HOdrOIpOwiQZY3zbM2tJ2g,CMxgh7st909Pi8HHfMExmA,YY7aGaaWjidrIh-4oXTyVw
ga0W9W1960aNiRC92XdUfw,cmYo6GkLHdOQiUGGL0kDhw,ueI-D8CSYDSpoLo0t8Ahcg
NjLauFum69FYeAsju2pREA,cmYo6GkLHdOQiUGGL0kDhw,UQmzihCukQUgMYJFXel8FQ
AYYn0j6-6bPt1EVgwaXzwA,cmYo6GkLHdOQiUGGL0kDhw,LSNQl1AlkrZg8r1ukjBwmQ
twISWUMTq7r80UP_s11z3w,CNATPQgruDWBVRjXfzT8KQ,c6CXqG6DPlXAVQMtL_Es-A
dHxvSPU6PZqX1LQRXajGDQ,CNATPQgruDWBVRjXfzT8KQ,AV5V-RLAirjoamZFESQ1_Q
Yj1wKYRmEGXhm_bwqSd8tw,CNATPQgruDWBVRjXfzT8KQ,7AQjjR7Mnx0JiLpBLf1qlg
duzBfyI4XMYmxWh2G7bNHg,cNaU1vGi4nBFvbqIfEDWHg,NRtCZSoMQvh2gXwvN4B-7Q
P26krtYIDZ3-tQeySiKhkg,cNaU1vGi4nBFvbqIfEDWHg,y0lNZrs3i9UPu2MadS-dbQ
aG_i04u6fYMrskDpMcL1eA,cNaU1vGi4nBFvbqIfEDWHg,jDn2kLgFHBS91NP0LMqWpg
ZxLIStDW7z46ko5Gw0U9qw,cNq0UgS7biGPSx39cxWd-Q,i0ND7IhEOKVR-teDyCZKww
_HlF1_dpaL3RAE8u8KoWUg,cNq0UgS7biGPSx39cxWd-Q,maad85ELICKelf7XLM9eQg
esr_xNh29o7Sg-cfSrV2eg,cNq0UgS7biGPSx39cxWd-Q,AsIiuIGaiv7g9gsVZMRR4A
8I90C-pNE_Ys1vAj-mk_xA,co_u6sTi6KjTs6Agu1v0lg,V5itFIvxzBFV_uM2XTdrMw
E4VC0wUlEsMcq7tW6MlzpA,co_u6sTi6KjTs6Agu1v0lg,-IY3SXmOcNjUlWEfq9Ou6g
Lxa5KI6kwTq1lcUfjWxCDg,co_u6sTi6KjTs6Agu1v0lg,VEw03DjRm-Z5JVpHb1Gg-w
-k7MYsnG3RACz3HV2ok2rw,coZArEQN6JnobhcBgJyLeQ,MLLbtr09AuXmXH7vb25Fqg
j5xwPMVeHXxYo5s9T828kA,coZArEQN6JnobhcBgJyLeQ,SS5_o-YQgvLiOueovegnNQ
OQnj4-W0zAWPH2TtsX8gqA,coZArEQN6JnobhcBgJyLeQ,THp9gqpMAtUPRKZt-rAQOQ
OU_oy6zVq8glAD0uLYAH5w,cpd8aMfOsmeEM3cz88wyMQ,sZVX23lEVkjpI_hPhUDIaw
Sh_vUlHHY2Kuj14eF8NYZQ,cpd8aMfOsmeEM3cz88wyMQ,4LHsJJI1hnM2dgcjxHp9eg
m42OFLUPOvf7HbVkNdgSrA,cpd8aMfOsmeEM3cz88wyMQ,5OmKtxm0lflGSL93qNqbLA
_7LX-NltBvOQmsjI9fwj_g,cPDiRChdtvctMtlTT1G6gA,dtLDuEE78XOO4KdgxZZjxQ
cVI1vPJM2iNbJbrCU4B9XA,cPDiRChdtvctMtlTT1G6gA,nIV0fxkbmFAS7vT18_9JBQ
kmpbeducU-2hrL9ecvtaCQ,cPDiRChdtvctMtlTT1G6gA,ct3JtcI7A9iHzloJsL_9aA
evqDHD7uLynTQeC9p1u5Jg,CpO9j-Lq4YATaSZxBcfJJA,qaOBiRa1topRG0XieD8O-g
zpwgfGhiU7TeX-6cLBYJgQ,CpO9j-Lq4YATaSZxBcfJJA,EStsgYet3bVzieUk04TKNw
kmpbeducU-2hrL9ecvtaCQ,CpO9j-Lq4YATaSZxBcfJJA,FDS6fcYeaesQxtvI-8V9Cg
osdeS7I26qJhW2Qz6sJLzQ,cPpOHUXORCICyV3aL9F-Eg,lTD_EBiCyeF5b88FwIpJnw
TT2PqgL64fUmxR6cGy-Xrw,cPpOHUXORCICyV3aL9F-Eg,3cZ_SMx5fVWFJOkGviOt3g
PBebdnIffFl7RmmD3hS5Bw,cPpOHUXORCICyV3aL9F-Eg,Z_5DVG9yz4FFOegg0SzwWQ
CoS9VbTzh74Hh7FSlAKKVA,CPqEwenqNSBBbv5tpsGO7Q,QWL6uBXsVG-7dvcS6a6NHw
7dnh9OrD8LekBwvachGH5Q,CPqEwenqNSBBbv5tpsGO7Q,m-JMV7gyoNInpvjcJV8LHQ
cLFENE2f2DhBClBqIGlRdg,Cq1GYf0TsUiGhW_6qABVCQ,qkAwGH5GCJuzJWyT44we3w
UAvHIpbXzQqJAXePDTJkZw,Cq1GYf0TsUiGhW_6qABVCQ,pXoevxPS-9u0Qc_nbm42LA
JnXr-0z5kcEWCjN-ClgeQw,Cq1GYf0TsUiGhW_6qABVCQ,4K9Qp2DtcsDDZTjjDTdeXg
jLSsqeEPQcppEzR9QQoq4w,CR8ZHbXF5vyZhuOyQGpFEg,NepwJ44VFPSzfKIZH9ia7g
W5R1yz5HtNSfqxWeKmqFxA,CR8ZHbXF5vyZhuOyQGpFEg,bj39yiHPkGBvASVIamrBJA
bo7b2O8EhPoZw1ObQfjiZQ,CR8ZHbXF5vyZhuOyQGpFEg,HYknJf6Fvf-PEVTKlLNUoQ
zYTNJMpV-Ur4qNCIYX_otQ,cRHXug5ja_xSTgIxXYOC9g,6Mk-IREMwWiVqYrmLQhWIg
p0prKX79HfPPPE_SrrPqZA,cRHXug5ja_xSTgIxXYOC9g,q0UVIqDzDXUaGCVcZywIhA
YWJFfBTUdgAH-AXW9JnYxg,cRHXug5ja_xSTgIxXYOC9g,JiJki6u66uk7QgQoj7QaUw
XoiEWVfb0ynbzA6J0r9d_A,cs0FtGZMFtOJKYmVKFgoQA,7cmoOeuq0wPUeDxh-lCgUQ
h-sJW_zsrxgTKj0BxhsMPQ,cs0FtGZMFtOJKYmVKFgoQA,vPFB2VaEIt_gu-dd5F-iLQ
v7b_OHo71GCSt3GZk5n15w,cs0FtGZMFtOJKYmVKFgoQA,j2oVWpLFBxolrLElNCI6gQ
yKofALcKQfWBEpNbDLXdWw,Cs59vIf_pIDCNh-SLJOd2Q,zfElbYz69UElCy6D7mHwww
nhXJdJZrU0ieHqCyyL6muA,CsD47yslk705tIp5NSjzwg,6RkeDqM186JKWuJYMDVe8g
5qnbSNDb4KJaBe7BvCAR8A,CsD47yslk705tIp5NSjzwg,S70YJUtJDQXL2F1FxxRvjg
MuwPq-Y1sK_zpbrxY7Yq1w,CsD47yslk705tIp5NSjzwg,1LAMJcqDKG_0ilMv8BY0jQ
sNk_44IQmFA6hasyZV21Ag,cSWX4AuH7XwI6XInTfei7w,RXpMPUvjHtj40i0oXtHd9A
81atPDuE2WLVcx5iVq75Uw,cSWX4AuH7XwI6XInTfei7w,aEegHXhG_dRkh4M21WYsaQ
98lzk4aztJGSDXU9jRSsXA,cSWX4AuH7XwI6XInTfei7w,_M7WO7PeTZ8P3VuGDinc8A
6RN7rodFYnuN_mXasyKqUg,ctlYvHVkWXFRKmSz-7NcSw,0jU7za8jTlICnJ8C7rNZNQ
GxVIDvD77y6r7gnlBvtkFQ,ctlYvHVkWXFRKmSz-7NcSw,BY7TtgRnH2XWDTeREOjflA
cVI1vPJM2iNbJbrCU4B9XA,ctlYvHVkWXFRKmSz-7NcSw,sMb_V2u3dpqJcTZ9l5b2Aw
cl97vXOQ2KHvcPrRdut-xw,cU8OiIC3Rib5VhnCIkNnww,fOl21VvbEzeMlkQQENisaw
3bgdik-q-76Gi10oUT4Neg,cU8OiIC3Rib5VhnCIkNnww,NAoYQShSqqby5kyYo5uPVQ
xEU7GUe2mfmZ2mIDcZXDGQ,cU8OiIC3Rib5VhnCIkNnww,kGAmEm31yCvBlH6_9iwHHA
kVt96BKgLo0gehgS4jAZwg,CuQx3ueZjpIppxmUE_2wbg,ax2_0S6gDwAVQmakLUPiTA
xsfMwM_WyWGFUz1bOddc4A,CuQx3ueZjpIppxmUE_2wbg,y8_F0NBpTH3407MAlh-HEg
huVaRp9OyfTEeADWRoewnw,CuQx3ueZjpIppxmUE_2wbg,w3BRTyzF-vQqCA981UAWJA
ynXX8T9_GXpPlHDQZ1bgmg,cUVnHV5pC99fPaG7YBpiaA,cCo2TLYFalCbPu-1OXfdxw
x1o28e0WTcPclA4MrnSwXA,cUVnHV5pC99fPaG7YBpiaA,z6b_FesdZQ2kDHmd-Xp1VA
58CKCWa2ey2VjinUA8pyjg,cUVnHV5pC99fPaG7YBpiaA,yANiRMdaGgumW84TQqT-vQ
a2y1lKBkp89Z_Yeh0d3GDQ,cvMlEjHRuykjSsoGKktEvw,bF-KP-ucfJejWKr_u5wCcQ
tgeFUChlh7v8bZFVl2-hjQ,cvMlEjHRuykjSsoGKktEvw,pH0qXf7gX2qTO7FASivlYw
euuRU45agVo_BYqaDmdWDQ,cvMlEjHRuykjSsoGKktEvw,LvmQyhtvZJ_vcKYvPB_fPw
7GlGYmBgEN-nRNmjb_Fr-A,CvS0dri0PsrPRNyx4Qw8dA,Sd7QvrU3EnH5Q3v-uJEuTQ
YcTYiRTSjOJTZfN7o6oJ6A,CvS0dri0PsrPRNyx4Qw8dA,3H0xPIFCHYnzXP9-_rfPCw
HREPxlSktyEwLV36Jm1kOQ,CvS0dri0PsrPRNyx4Qw8dA,1BEUpxvbxgUGAaBWcDubIQ
pk3XKY-lSPJwbnBQMC5PQA,CVtG0daamQEouon8nkCjQQ,ciBjOb75lNgcjUu0Cn_atA
2B_e3xGZDSM9t7iFCcdz6w,CVtG0daamQEouon8nkCjQQ,nDGSZobah_I1hxbiR4JEkQ
3bgdik-q-76Gi10oUT4Neg,CVtG0daamQEouon8nkCjQQ,rm9el29LpHckup27Hei63g
rv5Gx21CALnPrefbuTrSXQ,CWb1DRN9WAFGE-jzwQtJTA,ukVD06rEzxd8Klo2lzYEJA
vgKkD24emtpWrEEi6e6iyg,CWb1DRN9WAFGE-jzwQtJTA,xmEc1v2it4KtKajQADoVSw
NXgMTKURIo9--f03WoF1OQ,CWb1DRN9WAFGE-jzwQtJTA,T8MuosDKQNzh71kYGQyKig
vOLPmJnuOFbXdR1Mj-VoWQ,CwdlygqT4cWwOtQGsYdoBw,a0Znawg0gxtf-E7FqqskOw
7rIGp8SLwE0teb_ThH48Fw,CwdlygqT4cWwOtQGsYdoBw,ykdxH6VxPWnnA7BLCClR4w
4wp4XI9AxKNqJima-xahlg,CwdlygqT4cWwOtQGsYdoBw,l0wzh0nW6jSDcHp4IKC6gQ
6RN7rodFYnuN_mXasyKqUg,cx3SSE1Wk9fmJoe_kKjVnA,O87imHDWGTu2WcmFCk-t2w
r2UPWZ0mBZcGft5c3Jyd6g,cx3SSE1Wk9fmJoe_kKjVnA,9GVsaEYB80gR9t-vWbziFw
Y2znUUlJVlBXxlMZ4I24zA,cx3SSE1Wk9fmJoe_kKjVnA,UsyS9ccOU3k4QSTN_7HJTg
b0zgSrXBDq8hsamvmjqEqA,CXhgMmhQ_EU62_dzC5jG3g,GwRZZB669_MDcdNoeTMaKQ
XKlt6hk-agixcZtx5q0Rfw,CXhgMmhQ_EU62_dzC5jG3g,dlS6ZKSS5xIJSyD-7FbnzA
LOwnbECM3FryAuoWeGAESQ,CXhgMmhQ_EU62_dzC5jG3g,bp_CH5iOcm87Esh9ezCLOQ
At9GfJa5ddGU-7ioC_R9nQ,CXqby-hgJGYkIf9vs72JSg,zYnf_sF23qSRPzVi9JerVA
ofeLGyYo5yACoVzahgExZg,CXqby-hgJGYkIf9vs72JSg,bG2TMVlNSyqSrgaeUXc7Dw
Q_Uv79xZXu25Zd0ENe8bCw,CXqby-hgJGYkIf9vs72JSg,R2FEG2sb8iOFkmANqim3Hw
6VytXlGLnQnXXCrhvT0AJw,CxtEG8PJcVHJfQcTY78WnQ,83ZUSzTu6WMp9EGe1j7gbw
BZry3xOrnypZAGTSUvTGtQ,CxtEG8PJcVHJfQcTY78WnQ,K2QrZ9c0VGBxl0oYrgAPKA
B9s_3sIDNXp07KAZhtKEcg,CxtEG8PJcVHJfQcTY78WnQ,u1XRAC-228j2dfY0QNJLRQ
cT9zjYtJRhFyfNIo7GdkXA,CxziWHOrZ3qSCzE33rlTBQ,NALHMkEwY3Uw_uoJ9JQXsA
g5RuBWXmrN54tYO4CTJvqA,CxziWHOrZ3qSCzE33rlTBQ,4OvZr3TtrSL4FSZZlt_nXA
NLmF5ghbZqgoaC1IGpuj8g,CxziWHOrZ3qSCzE33rlTBQ,rLbWPVMAFgjLJCDUkmcmYg
VHghJKI4tylqZxOzFdqwfg,cyIX1q9bVjSKkhx1Cw9eLA,rXCNz3mlGHhs703Hfq2yaw
SAGGHG3CXYozHko6BBKmRA,cyIX1q9bVjSKkhx1Cw9eLA,jT-gqDJEP8ueSFP9EiBokg
OiFVkc0yspcTl1Q2BgDKsA,cyIX1q9bVjSKkhx1Cw9eLA,Ru9KcbFCV4JtVMQdi-Zk_w
CQ3ut37OV_1AAFHm3zYjvQ,cYRHOvaprHDFXLixwLE5wA,4HNvQHwwLy7_l7QzcjgFMw
YlW4svcBZhp5kiNfojXJUw,cYRHOvaprHDFXLixwLE5wA,Ri1ov-16ddew5lSnW3e_Ug
nh5oqJQPjjPZRiufv8_UxQ,cYRHOvaprHDFXLixwLE5wA,tuDzzOSzDPlnyHxl5-JaIg
miezoBzEvncTmHU58g5HmA,CZNBLe2J8bylVkf2fIFCfA,SrIKMNKcQMlqMicUAM4IgA
o20HzUL0UzfWxkoYlaWP3w,CZNBLe2J8bylVkf2fIFCfA,drZDrzZ79SUwp2-ImvcjTg
xCzX2_MrHRIjYVio5jrSVw,CZNBLe2J8bylVkf2fIFCfA,9oWow6vOK1uvZ4ffYfC8zA
ikt4KvroaoTbXJWW0w4S8w,czSb6sZF4K-LqEHuqPqw2Q,JTRzSYsTZ57OtBYlaUYZvw
lBmCugWzmami9_WOCQiYZA,czSb6sZF4K-LqEHuqPqw2Q,PMwaaMFDLhLit59n0fUtsw
-8IsWUq9Xt3rpGFm2B5OcQ,czSb6sZF4K-LqEHuqPqw2Q,9oyJzX5fbWkkv1QVdwNrFQ
F9hqH5JyPlUrF0wi2xPUVg,d_46IrLrZNO1XuRnlDQVcA,TxKprwm57k96l8Nfi8JEOg
r5INyHC4icRRS41VVMgh2Q,d_46IrLrZNO1XuRnlDQVcA,G4CnOtGXpfoW4p1dU8J18Q
bgdFMsxMlOrUIvjRnLJPlw,d_46IrLrZNO1XuRnlDQVcA,q7oshldVLZGHSp8OLPd6uA
y8MKoK2eJaCCPnR0vM7JPA,D_tXYPdRki1jj636wtEWxA,sFDHi21qE0IOLRYS6ihU5g
f8i6EEkNo4p8KLffDdqONg,D_tXYPdRki1jj636wtEWxA,83XgW2-uo_SWdfXAJtV1Sw
uC9vP08hK5FphVUKtjVn9g,D_tXYPdRki1jj636wtEWxA,zSsIwibri8WnbFb40o0qiQ
SIFqQyowzr5t4u5YsSDIwQ,d-AR3jB7Iwg6hZpUo9AJnw,a3BvbDTFRAwwAzBp57FOYQ
XgnAr29zADCbS-S4wFafiQ,d-AR3jB7Iwg6hZpUo9AJnw,7KZuYMb1rp9vshlNk7M-LQ
9rCyMplEqKkC2S4XYfSCfA,d-AR3jB7Iwg6hZpUo9AJnw,_zH6PeNDQ9l3pYgXrKu3zA
3HtmHP75umdn6-j436YMIA,D-p5CnipbD9DNvqKSvshwg,pHGW1L90fB-aQ_BXdlIu_g
NHQKZvcJrpFKGn8FiO3hug,D-p5CnipbD9DNvqKSvshwg,LMCUQER-5g8JW15GQlv0Ew
GH0GM1W5NODfdtBXo513YQ,D-p5CnipbD9DNvqKSvshwg,7mN2_Zyy6QcO47RcrxxfTA
obIdTOuUqUXd57wrTxhjNQ,D0Jv8AOEL_lATPVSMCnBRg,-PQh6NAJShOdeJN7Sfg92A
28lZtI3O33CAnBDnkoNOqg,D0Jv8AOEL_lATPVSMCnBRg,DPgBwkH-yieTjAYZn4OQlw
8Tp6OIa2LFdnEEmlHQXoCQ,D0Jv8AOEL_lATPVSMCnBRg,3m5UNB_6LlbEVVoQQJ6nbA
5V8e96a85KznNDz0zmljpQ,d0mhbSYwlhLjAhQaPSkcOw,2mA0B5gOeGrA5rG2NBofZw
81AfECMP75Iwu8AMWcnEow,d0mhbSYwlhLjAhQaPSkcOw,-LKuRRiQPFuHQ5VQccIxgg
nJC3VlvMZ1mcldT4CcutVA,d0mhbSYwlhLjAhQaPSkcOw,Rv_Sy3djMO0eYsK8qk4nBQ
vQAM8ZNOl9mzScxdwSd1DA,d10z7m_ila3G7RXUa7OvzQ,bZeheCAn3Vs9hXCcj4lP0g
pYrBPBKPilpIciVY5oeYeA,d10z7m_ila3G7RXUa7OvzQ,CmfNI-ZV4nAqvYRdwGGJVA
bqh2_yNlHDbxH0sWgeYlkg,d10z7m_ila3G7RXUa7OvzQ,5TnK3FpaV1ZkbIx84H8blA
6RN7rodFYnuN_mXasyKqUg,D17RgrlLBMamQRye9fYwnA,vEEICr99UY4t6GPtdoy-Ww
8MCCxTCm7kCFb1beHRqcBQ,D17RgrlLBMamQRye9fYwnA,iXkPgOmUlYF4I-f8xb5xrg
g9fzBkyinQEcSE1tjiCAMw,D17RgrlLBMamQRye9fYwnA,YcZIC9Ahb7pp9sFJDpokqw
podhH0rxrEqMhas70zQQjw,D1OwUv3tzKa9dSwQlm4UAg,m8v6dMU50RoFxJNMQ9yygQ
erZDvEDcBNQyOk-wLIaJ4g,D2XObtLq7Waet7p9AgzLCg,3Rzxfh7qXS47jq1QqWd-Aw
A3C-M1cAiCpyjA5akb-1CQ,D2XObtLq7Waet7p9AgzLCg,t2Im5fRSU7MeNGKiHqU2pw
kjAakR8sd5tE93Nk0wFpUw,D2XObtLq7Waet7p9AgzLCg,MdacUV23Tbm_wzEAbXrlSA
1yTq5fLwRluiLWgj12XnMA,D3r86jKB3WBSCamRrPcydQ,PkkJqe9SlBT_rjqzZF-R8A
iCtA-IOeWQ-yIQrOOj83bg,d4-Di30f0A07vlQtLzFVJA,SkaKaVQN83hrvxpA6yZpGQ
oDs8wJvfZ-vJoRierMe1kw,d4-Di30f0A07vlQtLzFVJA,2B9eKICt9hGeEQFRwvgsAw
dG33XNSTZPHy4kF-jJKaSQ,d4-Di30f0A07vlQtLzFVJA,2LTbyzfGcKy6fGO0ciu6lA
41koJdxhNoAAqXIDE0C2aA,D45YW3-QsMhUx_TY77RZ3w,Behfm3uTO3jpY867IoVrAg
2oI-w6Fc1bSczvalGFhJHg,D45YW3-QsMhUx_TY77RZ3w,hEagJRMtbqmeow69_XwAdA
qqtz3wfVqMn-ItChkyEwAg,D45YW3-QsMhUx_TY77RZ3w,Sg2h9LaNFl8v49NCNYmmCA
04tbmwpbeEH05zUq5d0n9g,D5qStQ9ID9jBGlodMBYjxw,57WTsID2U_A2eC77sR_9bQ
58pxeDIrQUJ3Yw6o4aMiPg,D5qStQ9ID9jBGlodMBYjxw,kBFhjJ6ObzB1DczJjwUJFA
bXLK0qX7Z_wHqIqN6P-61Q,D5qStQ9ID9jBGlodMBYjxw,nGO4z1BwbO0sP7C5RMy_bQ
8agFPf_xKzlcnhLaNkrFyg,D61ROMXpzs2GQthLBIiJAQ,HoVdsJFVJME1e09zhyuXmg
X-vcl3qEX-2TyXeQIVCGaA,D61ROMXpzs2GQthLBIiJAQ,6-R9u8RHRxDTUGTBo07R1w
I6ufwCtI1ZcaW0BXBEEo9w,D61ROMXpzs2GQthLBIiJAQ,co2YFVT_D449inWpRdsVoQ
i5iraEPB6rHHTXR8HBt90w,D8MPRmp2oAOZiAs8OWevBg,Cb3h_d7D7U7b-n2bIocLkQ
-bqc0DAjHaIYaejWa8AHng,D8MPRmp2oAOZiAs8OWevBg,JMqVbTB7LF_OOS6VzfV2LA
YAmp4JF8rYXCiwZ30krHeA,D8MPRmp2oAOZiAs8OWevBg,T7WLOw9TdZxXmq6B5I9MPQ
